sim	id	N	NGE	MODEL	H2G	H2GE	fastGWAS	LINEAR_MODEL
6	59	100000	500	10pct	0.1	0	True	lasso
6	60	100000	500	10pct	0.1	0	True	lasso
6	61	100000	500	10pct	0.1	0	True	lasso
6	62	100000	500	10pct	0.1	0	True	lasso
6	63	100000	500	10pct	0.1	0	True	lasso
6	64	100000	500	10pct	0.1	0	True	lasso
6	65	100000	500	10pct	0.1	0	True	lasso
6	66	100000	500	10pct	0.1	0	True	lasso
6	67	100000	500	10pct	0.1	0	True	lasso
6	68	100000	500	10pct	0.1	0	True	lasso
6	69	100000	500	10pct	0.1	0	True	lasso
6	70	100000	500	10pct	0.1	0	True	lasso
6	71	100000	500	10pct	0.1	0	True	lasso
6	72	100000	500	10pct	0.1	0	True	lasso
6	73	100000	500	10pct	0.1	0	True	lasso
6	74	100000	500	10pct	0.1	0	True	lasso
6	75	100000	500	10pct	0.1	0	True	lasso
6	76	100000	500	10pct	0.1	0	True	lasso
6	77	100000	500	10pct	0.1	0	True	lasso
6	78	100000	500	10pct	0.1	0	True	lasso
6	79	100000	500	10pct	0.1	0	True	lasso
6	80	100000	500	10pct	0.1	0	True	lasso
6	81	100000	500	10pct	0.1	0	True	lasso
6	82	100000	500	10pct	0.1	0	True	lasso
6	83	100000	500	10pct	0.1	0	True	lasso
6	84	100000	500	10pct	0.1	0	True	lasso
6	85	100000	500	10pct	0.1	0	True	lasso
6	86	100000	500	10pct	0.1	0	True	lasso
6	87	100000	500	10pct	0.1	0	True	lasso
6	88	100000	500	10pct	0.1	0	True	lasso
6	89	100000	500	10pct	0.1	0	True	lasso
6	90	100000	500	10pct	0.1	0	True	lasso
6	91	100000	500	10pct	0.1	0	True	lasso
6	92	100000	500	10pct	0.1	0	True	lasso
6	93	100000	500	10pct	0.1	0	True	lasso
6	94	100000	500	10pct	0.1	0	True	lasso
6	95	100000	500	10pct	0.1	0	True	lasso
6	96	100000	500	10pct	0.1	0	True	lasso
6	97	100000	500	10pct	0.1	0	True	lasso
6	98	100000	500	10pct	0.1	0	True	lasso
6	99	100000	500	10pct	0.1	0	True	lasso
6	100	100000	500	10pct	0.1	0	True	lasso
7	1	100000	500	10pct	0.1	0	True	ridge
7	2	100000	500	10pct	0.1	0	True	ridge
7	3	100000	500	10pct	0.1	0	True	ridge
7	4	100000	500	10pct	0.1	0	True	ridge
7	5	100000	500	10pct	0.1	0	True	ridge
7	6	100000	500	10pct	0.1	0	True	ridge
7	7	100000	500	10pct	0.1	0	True	ridge
7	8	100000	500	10pct	0.1	0	True	ridge
7	9	100000	500	10pct	0.1	0	True	ridge
7	10	100000	500	10pct	0.1	0	True	ridge
7	11	100000	500	10pct	0.1	0	True	ridge
7	12	100000	500	10pct	0.1	0	True	ridge
7	13	100000	500	10pct	0.1	0	True	ridge
7	14	100000	500	10pct	0.1	0	True	ridge
7	15	100000	500	10pct	0.1	0	True	ridge
7	16	100000	500	10pct	0.1	0	True	ridge
7	17	100000	500	10pct	0.1	0	True	ridge
7	18	100000	500	10pct	0.1	0	True	ridge
7	19	100000	500	10pct	0.1	0	True	ridge
7	20	100000	500	10pct	0.1	0	True	ridge
7	21	100000	500	10pct	0.1	0	True	ridge
7	22	100000	500	10pct	0.1	0	True	ridge
7	23	100000	500	10pct	0.1	0	True	ridge
7	24	100000	500	10pct	0.1	0	True	ridge
7	25	100000	500	10pct	0.1	0	True	ridge
7	26	100000	500	10pct	0.1	0	True	ridge
7	27	100000	500	10pct	0.1	0	True	ridge
7	28	100000	500	10pct	0.1	0	True	ridge
7	29	100000	500	10pct	0.1	0	True	ridge
7	30	100000	500	10pct	0.1	0	True	ridge
7	31	100000	500	10pct	0.1	0	True	ridge
7	32	100000	500	10pct	0.1	0	True	ridge
7	33	100000	500	10pct	0.1	0	True	ridge
7	34	100000	500	10pct	0.1	0	True	ridge
7	35	100000	500	10pct	0.1	0	True	ridge
7	36	100000	500	10pct	0.1	0	True	ridge
7	37	100000	500	10pct	0.1	0	True	ridge
7	38	100000	500	10pct	0.1	0	True	ridge
7	39	100000	500	10pct	0.1	0	True	ridge
7	40	100000	500	10pct	0.1	0	True	ridge
7	41	100000	500	10pct	0.1	0	True	ridge
7	42	100000	500	10pct	0.1	0	True	ridge
7	43	100000	500	10pct	0.1	0	True	ridge
7	44	100000	500	10pct	0.1	0	True	ridge
7	45	100000	500	10pct	0.1	0	True	ridge
7	46	100000	500	10pct	0.1	0	True	ridge
7	47	100000	500	10pct	0.1	0	True	ridge
7	48	100000	500	10pct	0.1	0	True	ridge
7	49	100000	500	10pct	0.1	0	True	ridge
7	50	100000	500	10pct	0.1	0	True	ridge
7	51	100000	500	10pct	0.1	0	True	ridge
7	52	100000	500	10pct	0.1	0	True	ridge
7	53	100000	500	10pct	0.1	0	True	ridge
7	54	100000	500	10pct	0.1	0	True	ridge
7	55	100000	500	10pct	0.1	0	True	ridge
7	56	100000	500	10pct	0.1	0	True	ridge
7	57	100000	500	10pct	0.1	0	True	ridge
7	58	100000	500	10pct	0.1	0	True	ridge
7	59	100000	500	10pct	0.1	0	True	ridge
7	60	100000	500	10pct	0.1	0	True	ridge
7	61	100000	500	10pct	0.1	0	True	ridge
7	62	100000	500	10pct	0.1	0	True	ridge
7	63	100000	500	10pct	0.1	0	True	ridge
7	64	100000	500	10pct	0.1	0	True	ridge
7	65	100000	500	10pct	0.1	0	True	ridge
7	66	100000	500	10pct	0.1	0	True	ridge
7	67	100000	500	10pct	0.1	0	True	ridge
7	68	100000	500	10pct	0.1	0	True	ridge
7	69	100000	500	10pct	0.1	0	True	ridge
7	70	100000	500	10pct	0.1	0	True	ridge
7	71	100000	500	10pct	0.1	0	True	ridge
7	72	100000	500	10pct	0.1	0	True	ridge
7	73	100000	500	10pct	0.1	0	True	ridge
7	74	100000	500	10pct	0.1	0	True	ridge
7	75	100000	500	10pct	0.1	0	True	ridge
7	76	100000	500	10pct	0.1	0	True	ridge
7	77	100000	500	10pct	0.1	0	True	ridge
7	78	100000	500	10pct	0.1	0	True	ridge
7	79	100000	500	10pct	0.1	0	True	ridge
7	80	100000	500	10pct	0.1	0	True	ridge
7	81	100000	500	10pct	0.1	0	True	ridge
7	82	100000	500	10pct	0.1	0	True	ridge
7	83	100000	500	10pct	0.1	0	True	ridge
7	84	100000	500	10pct	0.1	0	True	ridge
7	85	100000	500	10pct	0.1	0	True	ridge
7	86	100000	500	10pct	0.1	0	True	ridge
7	87	100000	500	10pct	0.1	0	True	ridge
7	88	100000	500	10pct	0.1	0	True	ridge
7	89	100000	500	10pct	0.1	0	True	ridge
7	90	100000	500	10pct	0.1	0	True	ridge
7	91	100000	500	10pct	0.1	0	True	ridge
7	92	100000	500	10pct	0.1	0	True	ridge
7	93	100000	500	10pct	0.1	0	True	ridge
7	94	100000	500	10pct	0.1	0	True	ridge
7	95	100000	500	10pct	0.1	0	True	ridge
7	96	100000	500	10pct	0.1	0	True	ridge
7	97	100000	500	10pct	0.1	0	True	ridge
7	98	100000	500	10pct	0.1	0	True	ridge
7	99	100000	500	10pct	0.1	0	True	ridge
7	100	100000	500	10pct	0.1	0	True	ridge
8	1	100000	500	10pct	0.1	0	True	trueqtl
8	2	100000	500	10pct	0.1	0	True	trueqtl
8	3	100000	500	10pct	0.1	0	True	trueqtl
8	4	100000	500	10pct	0.1	0	True	trueqtl
8	5	100000	500	10pct	0.1	0	True	trueqtl
8	6	100000	500	10pct	0.1	0	True	trueqtl
8	7	100000	500	10pct	0.1	0	True	trueqtl
8	8	100000	500	10pct	0.1	0	True	trueqtl
8	9	100000	500	10pct	0.1	0	True	trueqtl
8	10	100000	500	10pct	0.1	0	True	trueqtl
8	11	100000	500	10pct	0.1	0	True	trueqtl
8	12	100000	500	10pct	0.1	0	True	trueqtl
8	13	100000	500	10pct	0.1	0	True	trueqtl
8	14	100000	500	10pct	0.1	0	True	trueqtl
8	15	100000	500	10pct	0.1	0	True	trueqtl
8	16	100000	500	10pct	0.1	0	True	trueqtl
8	17	100000	500	10pct	0.1	0	True	trueqtl
8	18	100000	500	10pct	0.1	0	True	trueqtl
8	19	100000	500	10pct	0.1	0	True	trueqtl
8	20	100000	500	10pct	0.1	0	True	trueqtl
8	21	100000	500	10pct	0.1	0	True	trueqtl
8	22	100000	500	10pct	0.1	0	True	trueqtl
8	23	100000	500	10pct	0.1	0	True	trueqtl
8	24	100000	500	10pct	0.1	0	True	trueqtl
8	25	100000	500	10pct	0.1	0	True	trueqtl
8	26	100000	500	10pct	0.1	0	True	trueqtl
8	27	100000	500	10pct	0.1	0	True	trueqtl
8	28	100000	500	10pct	0.1	0	True	trueqtl
8	29	100000	500	10pct	0.1	0	True	trueqtl
8	30	100000	500	10pct	0.1	0	True	trueqtl
8	31	100000	500	10pct	0.1	0	True	trueqtl
8	32	100000	500	10pct	0.1	0	True	trueqtl
8	33	100000	500	10pct	0.1	0	True	trueqtl
8	34	100000	500	10pct	0.1	0	True	trueqtl
8	35	100000	500	10pct	0.1	0	True	trueqtl
8	36	100000	500	10pct	0.1	0	True	trueqtl
8	37	100000	500	10pct	0.1	0	True	trueqtl
8	38	100000	500	10pct	0.1	0	True	trueqtl
8	39	100000	500	10pct	0.1	0	True	trueqtl
8	40	100000	500	10pct	0.1	0	True	trueqtl
8	41	100000	500	10pct	0.1	0	True	trueqtl
8	42	100000	500	10pct	0.1	0	True	trueqtl
8	43	100000	500	10pct	0.1	0	True	trueqtl
8	44	100000	500	10pct	0.1	0	True	trueqtl
8	45	100000	500	10pct	0.1	0	True	trueqtl
8	46	100000	500	10pct	0.1	0	True	trueqtl
8	47	100000	500	10pct	0.1	0	True	trueqtl
8	48	100000	500	10pct	0.1	0	True	trueqtl
8	49	100000	500	10pct	0.1	0	True	trueqtl
8	50	100000	500	10pct	0.1	0	True	trueqtl
8	51	100000	500	10pct	0.1	0	True	trueqtl
8	52	100000	500	10pct	0.1	0	True	trueqtl
8	53	100000	500	10pct	0.1	0	True	trueqtl
8	54	100000	500	10pct	0.1	0	True	trueqtl
8	55	100000	500	10pct	0.1	0	True	trueqtl
8	56	100000	500	10pct	0.1	0	True	trueqtl
8	57	100000	500	10pct	0.1	0	True	trueqtl
8	58	100000	500	10pct	0.1	0	True	trueqtl
8	59	100000	500	10pct	0.1	0	True	trueqtl
8	60	100000	500	10pct	0.1	0	True	trueqtl
8	61	100000	500	10pct	0.1	0	True	trueqtl
8	62	100000	500	10pct	0.1	0	True	trueqtl
8	63	100000	500	10pct	0.1	0	True	trueqtl
8	64	100000	500	10pct	0.1	0	True	trueqtl
8	65	100000	500	10pct	0.1	0	True	trueqtl
8	66	100000	500	10pct	0.1	0	True	trueqtl
8	67	100000	500	10pct	0.1	0	True	trueqtl
8	68	100000	500	10pct	0.1	0	True	trueqtl
8	69	100000	500	10pct	0.1	0	True	trueqtl
8	70	100000	500	10pct	0.1	0	True	trueqtl
8	71	100000	500	10pct	0.1	0	True	trueqtl
8	72	100000	500	10pct	0.1	0	True	trueqtl
8	73	100000	500	10pct	0.1	0	True	trueqtl
8	74	100000	500	10pct	0.1	0	True	trueqtl
8	75	100000	500	10pct	0.1	0	True	trueqtl
8	76	100000	500	10pct	0.1	0	True	trueqtl
8	77	100000	500	10pct	0.1	0	True	trueqtl
8	78	100000	500	10pct	0.1	0	True	trueqtl
8	79	100000	500	10pct	0.1	0	True	trueqtl
8	80	100000	500	10pct	0.1	0	True	trueqtl
8	81	100000	500	10pct	0.1	0	True	trueqtl
8	82	100000	500	10pct	0.1	0	True	trueqtl
8	83	100000	500	10pct	0.1	0	True	trueqtl
8	84	100000	500	10pct	0.1	0	True	trueqtl
8	85	100000	500	10pct	0.1	0	True	trueqtl
8	86	100000	500	10pct	0.1	0	True	trueqtl
8	87	100000	500	10pct	0.1	0	True	trueqtl
8	88	100000	500	10pct	0.1	0	True	trueqtl
8	89	100000	500	10pct	0.1	0	True	trueqtl
8	90	100000	500	10pct	0.1	0	True	trueqtl
8	91	100000	500	10pct	0.1	0	True	trueqtl
8	92	100000	500	10pct	0.1	0	True	trueqtl
8	93	100000	500	10pct	0.1	0	True	trueqtl
8	94	100000	500	10pct	0.1	0	True	trueqtl
8	95	100000	500	10pct	0.1	0	True	trueqtl
8	96	100000	500	10pct	0.1	0	True	trueqtl
8	97	100000	500	10pct	0.1	0	True	trueqtl
8	98	100000	500	10pct	0.1	0	True	trueqtl
8	99	100000	500	10pct	0.1	0	True	trueqtl
8	100	100000	500	10pct	0.1	0	True	trueqtl
9	1	100000	500	1pct	0.1	0	False	enet
9	2	100000	500	1pct	0.1	0	False	enet
9	3	100000	500	1pct	0.1	0	False	enet
9	4	100000	500	1pct	0.1	0	False	enet
9	5	100000	500	1pct	0.1	0	False	enet
9	6	100000	500	1pct	0.1	0	False	enet
9	7	100000	500	1pct	0.1	0	False	enet
9	8	100000	500	1pct	0.1	0	False	enet
9	9	100000	500	1pct	0.1	0	False	enet
9	10	100000	500	1pct	0.1	0	False	enet
9	11	100000	500	1pct	0.1	0	False	enet
9	12	100000	500	1pct	0.1	0	False	enet
9	13	100000	500	1pct	0.1	0	False	enet
9	14	100000	500	1pct	0.1	0	False	enet
9	15	100000	500	1pct	0.1	0	False	enet
9	16	100000	500	1pct	0.1	0	False	enet
9	17	100000	500	1pct	0.1	0	False	enet
9	18	100000	500	1pct	0.1	0	False	enet
9	19	100000	500	1pct	0.1	0	False	enet
9	20	100000	500	1pct	0.1	0	False	enet
9	21	100000	500	1pct	0.1	0	False	enet
9	22	100000	500	1pct	0.1	0	False	enet
9	23	100000	500	1pct	0.1	0	False	enet
9	24	100000	500	1pct	0.1	0	False	enet
9	25	100000	500	1pct	0.1	0	False	enet
9	26	100000	500	1pct	0.1	0	False	enet
9	27	100000	500	1pct	0.1	0	False	enet
9	28	100000	500	1pct	0.1	0	False	enet
9	29	100000	500	1pct	0.1	0	False	enet
9	30	100000	500	1pct	0.1	0	False	enet
9	31	100000	500	1pct	0.1	0	False	enet
9	32	100000	500	1pct	0.1	0	False	enet
9	33	100000	500	1pct	0.1	0	False	enet
9	34	100000	500	1pct	0.1	0	False	enet
9	35	100000	500	1pct	0.1	0	False	enet
9	36	100000	500	1pct	0.1	0	False	enet
9	37	100000	500	1pct	0.1	0	False	enet
9	38	100000	500	1pct	0.1	0	False	enet
9	39	100000	500	1pct	0.1	0	False	enet
9	40	100000	500	1pct	0.1	0	False	enet
9	41	100000	500	1pct	0.1	0	False	enet
9	42	100000	500	1pct	0.1	0	False	enet
9	43	100000	500	1pct	0.1	0	False	enet
9	44	100000	500	1pct	0.1	0	False	enet
9	45	100000	500	1pct	0.1	0	False	enet
9	46	100000	500	1pct	0.1	0	False	enet
9	47	100000	500	1pct	0.1	0	False	enet
9	48	100000	500	1pct	0.1	0	False	enet
9	49	100000	500	1pct	0.1	0	False	enet
9	50	100000	500	1pct	0.1	0	False	enet
9	51	100000	500	1pct	0.1	0	False	enet
9	52	100000	500	1pct	0.1	0	False	enet
9	53	100000	500	1pct	0.1	0	False	enet
9	54	100000	500	1pct	0.1	0	False	enet
9	55	100000	500	1pct	0.1	0	False	enet
9	56	100000	500	1pct	0.1	0	False	enet
9	57	100000	500	1pct	0.1	0	False	enet
9	58	100000	500	1pct	0.1	0	False	enet
9	59	100000	500	1pct	0.1	0	False	enet
9	60	100000	500	1pct	0.1	0	False	enet
9	61	100000	500	1pct	0.1	0	False	enet
9	62	100000	500	1pct	0.1	0	False	enet
9	63	100000	500	1pct	0.1	0	False	enet
9	64	100000	500	1pct	0.1	0	False	enet
9	65	100000	500	1pct	0.1	0	False	enet
9	66	100000	500	1pct	0.1	0	False	enet
9	67	100000	500	1pct	0.1	0	False	enet
9	68	100000	500	1pct	0.1	0	False	enet
9	69	100000	500	1pct	0.1	0	False	enet
9	70	100000	500	1pct	0.1	0	False	enet
9	71	100000	500	1pct	0.1	0	False	enet
9	72	100000	500	1pct	0.1	0	False	enet
9	73	100000	500	1pct	0.1	0	False	enet
9	74	100000	500	1pct	0.1	0	False	enet
9	75	100000	500	1pct	0.1	0	False	enet
9	76	100000	500	1pct	0.1	0	False	enet
9	77	100000	500	1pct	0.1	0	False	enet
9	78	100000	500	1pct	0.1	0	False	enet
9	79	100000	500	1pct	0.1	0	False	enet
9	80	100000	500	1pct	0.1	0	False	enet
9	81	100000	500	1pct	0.1	0	False	enet
9	82	100000	500	1pct	0.1	0	False	enet
9	83	100000	500	1pct	0.1	0	False	enet
9	84	100000	500	1pct	0.1	0	False	enet
9	85	100000	500	1pct	0.1	0	False	enet
9	86	100000	500	1pct	0.1	0	False	enet
9	87	100000	500	1pct	0.1	0	False	enet
9	88	100000	500	1pct	0.1	0	False	enet
9	89	100000	500	1pct	0.1	0	False	enet
9	90	100000	500	1pct	0.1	0	False	enet
9	91	100000	500	1pct	0.1	0	False	enet
9	92	100000	500	1pct	0.1	0	False	enet
9	93	100000	500	1pct	0.1	0	False	enet
9	94	100000	500	1pct	0.1	0	False	enet
9	95	100000	500	1pct	0.1	0	False	enet
9	96	100000	500	1pct	0.1	0	False	enet
9	97	100000	500	1pct	0.1	0	False	enet
9	98	100000	500	1pct	0.1	0	False	enet
9	99	100000	500	1pct	0.1	0	False	enet
9	100	100000	500	1pct	0.1	0	False	enet
10	1	100000	500	1pct	0.1	0	False	lasso
10	2	100000	500	1pct	0.1	0	False	lasso
10	3	100000	500	1pct	0.1	0	False	lasso
10	4	100000	500	1pct	0.1	0	False	lasso
10	5	100000	500	1pct	0.1	0	False	lasso
10	6	100000	500	1pct	0.1	0	False	lasso
10	7	100000	500	1pct	0.1	0	False	lasso
10	8	100000	500	1pct	0.1	0	False	lasso
10	9	100000	500	1pct	0.1	0	False	lasso
10	10	100000	500	1pct	0.1	0	False	lasso
10	11	100000	500	1pct	0.1	0	False	lasso
10	12	100000	500	1pct	0.1	0	False	lasso
10	13	100000	500	1pct	0.1	0	False	lasso
10	14	100000	500	1pct	0.1	0	False	lasso
10	15	100000	500	1pct	0.1	0	False	lasso
10	16	100000	500	1pct	0.1	0	False	lasso
10	17	100000	500	1pct	0.1	0	False	lasso
10	18	100000	500	1pct	0.1	0	False	lasso
10	19	100000	500	1pct	0.1	0	False	lasso
10	20	100000	500	1pct	0.1	0	False	lasso
10	21	100000	500	1pct	0.1	0	False	lasso
10	22	100000	500	1pct	0.1	0	False	lasso
10	23	100000	500	1pct	0.1	0	False	lasso
10	24	100000	500	1pct	0.1	0	False	lasso
10	25	100000	500	1pct	0.1	0	False	lasso
10	26	100000	500	1pct	0.1	0	False	lasso
10	27	100000	500	1pct	0.1	0	False	lasso
10	28	100000	500	1pct	0.1	0	False	lasso
10	29	100000	500	1pct	0.1	0	False	lasso
10	30	100000	500	1pct	0.1	0	False	lasso
10	31	100000	500	1pct	0.1	0	False	lasso
10	32	100000	500	1pct	0.1	0	False	lasso
10	33	100000	500	1pct	0.1	0	False	lasso
10	34	100000	500	1pct	0.1	0	False	lasso
10	35	100000	500	1pct	0.1	0	False	lasso
10	36	100000	500	1pct	0.1	0	False	lasso
10	37	100000	500	1pct	0.1	0	False	lasso
10	38	100000	500	1pct	0.1	0	False	lasso
10	39	100000	500	1pct	0.1	0	False	lasso
10	40	100000	500	1pct	0.1	0	False	lasso
10	41	100000	500	1pct	0.1	0	False	lasso
10	42	100000	500	1pct	0.1	0	False	lasso
10	43	100000	500	1pct	0.1	0	False	lasso
10	44	100000	500	1pct	0.1	0	False	lasso
10	45	100000	500	1pct	0.1	0	False	lasso
10	46	100000	500	1pct	0.1	0	False	lasso
10	47	100000	500	1pct	0.1	0	False	lasso
10	48	100000	500	1pct	0.1	0	False	lasso
10	49	100000	500	1pct	0.1	0	False	lasso
10	50	100000	500	1pct	0.1	0	False	lasso
10	51	100000	500	1pct	0.1	0	False	lasso
10	52	100000	500	1pct	0.1	0	False	lasso
10	53	100000	500	1pct	0.1	0	False	lasso
10	54	100000	500	1pct	0.1	0	False	lasso
10	55	100000	500	1pct	0.1	0	False	lasso
10	56	100000	500	1pct	0.1	0	False	lasso
10	57	100000	500	1pct	0.1	0	False	lasso
10	58	100000	500	1pct	0.1	0	False	lasso
10	59	100000	500	1pct	0.1	0	False	lasso
10	60	100000	500	1pct	0.1	0	False	lasso
10	61	100000	500	1pct	0.1	0	False	lasso
10	62	100000	500	1pct	0.1	0	False	lasso
10	63	100000	500	1pct	0.1	0	False	lasso
10	64	100000	500	1pct	0.1	0	False	lasso
10	65	100000	500	1pct	0.1	0	False	lasso
10	66	100000	500	1pct	0.1	0	False	lasso
10	67	100000	500	1pct	0.1	0	False	lasso
10	68	100000	500	1pct	0.1	0	False	lasso
10	69	100000	500	1pct	0.1	0	False	lasso
10	70	100000	500	1pct	0.1	0	False	lasso
10	71	100000	500	1pct	0.1	0	False	lasso
10	72	100000	500	1pct	0.1	0	False	lasso
10	73	100000	500	1pct	0.1	0	False	lasso
10	74	100000	500	1pct	0.1	0	False	lasso
10	75	100000	500	1pct	0.1	0	False	lasso
10	76	100000	500	1pct	0.1	0	False	lasso
10	77	100000	500	1pct	0.1	0	False	lasso
10	78	100000	500	1pct	0.1	0	False	lasso
10	79	100000	500	1pct	0.1	0	False	lasso
10	80	100000	500	1pct	0.1	0	False	lasso
10	81	100000	500	1pct	0.1	0	False	lasso
10	82	100000	500	1pct	0.1	0	False	lasso
10	83	100000	500	1pct	0.1	0	False	lasso
10	84	100000	500	1pct	0.1	0	False	lasso
10	85	100000	500	1pct	0.1	0	False	lasso
10	86	100000	500	1pct	0.1	0	False	lasso
10	87	100000	500	1pct	0.1	0	False	lasso
10	88	100000	500	1pct	0.1	0	False	lasso
10	89	100000	500	1pct	0.1	0	False	lasso
10	90	100000	500	1pct	0.1	0	False	lasso
10	91	100000	500	1pct	0.1	0	False	lasso
10	92	100000	500	1pct	0.1	0	False	lasso
10	93	100000	500	1pct	0.1	0	False	lasso
10	94	100000	500	1pct	0.1	0	False	lasso
10	95	100000	500	1pct	0.1	0	False	lasso
10	96	100000	500	1pct	0.1	0	False	lasso
10	97	100000	500	1pct	0.1	0	False	lasso
10	98	100000	500	1pct	0.1	0	False	lasso
10	99	100000	500	1pct	0.1	0	False	lasso
10	100	100000	500	1pct	0.1	0	False	lasso
11	1	100000	500	1pct	0.1	0	False	ridge
11	2	100000	500	1pct	0.1	0	False	ridge
11	3	100000	500	1pct	0.1	0	False	ridge
11	4	100000	500	1pct	0.1	0	False	ridge
11	5	100000	500	1pct	0.1	0	False	ridge
11	6	100000	500	1pct	0.1	0	False	ridge
11	7	100000	500	1pct	0.1	0	False	ridge
11	8	100000	500	1pct	0.1	0	False	ridge
11	9	100000	500	1pct	0.1	0	False	ridge
11	10	100000	500	1pct	0.1	0	False	ridge
11	11	100000	500	1pct	0.1	0	False	ridge
11	12	100000	500	1pct	0.1	0	False	ridge
11	13	100000	500	1pct	0.1	0	False	ridge
11	14	100000	500	1pct	0.1	0	False	ridge
11	15	100000	500	1pct	0.1	0	False	ridge
11	16	100000	500	1pct	0.1	0	False	ridge
11	17	100000	500	1pct	0.1	0	False	ridge
11	18	100000	500	1pct	0.1	0	False	ridge
11	19	100000	500	1pct	0.1	0	False	ridge
11	20	100000	500	1pct	0.1	0	False	ridge
11	21	100000	500	1pct	0.1	0	False	ridge
11	22	100000	500	1pct	0.1	0	False	ridge
11	23	100000	500	1pct	0.1	0	False	ridge
11	24	100000	500	1pct	0.1	0	False	ridge
11	25	100000	500	1pct	0.1	0	False	ridge
11	26	100000	500	1pct	0.1	0	False	ridge
11	27	100000	500	1pct	0.1	0	False	ridge
11	28	100000	500	1pct	0.1	0	False	ridge
11	29	100000	500	1pct	0.1	0	False	ridge
11	30	100000	500	1pct	0.1	0	False	ridge
11	31	100000	500	1pct	0.1	0	False	ridge
11	32	100000	500	1pct	0.1	0	False	ridge
11	33	100000	500	1pct	0.1	0	False	ridge
11	34	100000	500	1pct	0.1	0	False	ridge
11	35	100000	500	1pct	0.1	0	False	ridge
11	36	100000	500	1pct	0.1	0	False	ridge
11	37	100000	500	1pct	0.1	0	False	ridge
11	38	100000	500	1pct	0.1	0	False	ridge
11	39	100000	500	1pct	0.1	0	False	ridge
11	40	100000	500	1pct	0.1	0	False	ridge
11	41	100000	500	1pct	0.1	0	False	ridge
11	42	100000	500	1pct	0.1	0	False	ridge
11	43	100000	500	1pct	0.1	0	False	ridge
11	44	100000	500	1pct	0.1	0	False	ridge
11	45	100000	500	1pct	0.1	0	False	ridge
11	46	100000	500	1pct	0.1	0	False	ridge
11	47	100000	500	1pct	0.1	0	False	ridge
11	48	100000	500	1pct	0.1	0	False	ridge
11	49	100000	500	1pct	0.1	0	False	ridge
11	50	100000	500	1pct	0.1	0	False	ridge
11	51	100000	500	1pct	0.1	0	False	ridge
11	52	100000	500	1pct	0.1	0	False	ridge
11	53	100000	500	1pct	0.1	0	False	ridge
11	54	100000	500	1pct	0.1	0	False	ridge
11	55	100000	500	1pct	0.1	0	False	ridge
11	56	100000	500	1pct	0.1	0	False	ridge
11	57	100000	500	1pct	0.1	0	False	ridge
11	58	100000	500	1pct	0.1	0	False	ridge
11	59	100000	500	1pct	0.1	0	False	ridge
11	60	100000	500	1pct	0.1	0	False	ridge
11	61	100000	500	1pct	0.1	0	False	ridge
11	62	100000	500	1pct	0.1	0	False	ridge
11	63	100000	500	1pct	0.1	0	False	ridge
11	64	100000	500	1pct	0.1	0	False	ridge
11	65	100000	500	1pct	0.1	0	False	ridge
11	66	100000	500	1pct	0.1	0	False	ridge
11	67	100000	500	1pct	0.1	0	False	ridge
11	68	100000	500	1pct	0.1	0	False	ridge
11	69	100000	500	1pct	0.1	0	False	ridge
11	70	100000	500	1pct	0.1	0	False	ridge
11	71	100000	500	1pct	0.1	0	False	ridge
11	72	100000	500	1pct	0.1	0	False	ridge
11	73	100000	500	1pct	0.1	0	False	ridge
11	74	100000	500	1pct	0.1	0	False	ridge
11	75	100000	500	1pct	0.1	0	False	ridge
11	76	100000	500	1pct	0.1	0	False	ridge
11	77	100000	500	1pct	0.1	0	False	ridge
11	78	100000	500	1pct	0.1	0	False	ridge
11	79	100000	500	1pct	0.1	0	False	ridge
11	80	100000	500	1pct	0.1	0	False	ridge
11	81	100000	500	1pct	0.1	0	False	ridge
11	82	100000	500	1pct	0.1	0	False	ridge
11	83	100000	500	1pct	0.1	0	False	ridge
11	84	100000	500	1pct	0.1	0	False	ridge
11	85	100000	500	1pct	0.1	0	False	ridge
11	86	100000	500	1pct	0.1	0	False	ridge
11	87	100000	500	1pct	0.1	0	False	ridge
11	88	100000	500	1pct	0.1	0	False	ridge
11	89	100000	500	1pct	0.1	0	False	ridge
11	90	100000	500	1pct	0.1	0	False	ridge
11	91	100000	500	1pct	0.1	0	False	ridge
11	92	100000	500	1pct	0.1	0	False	ridge
11	93	100000	500	1pct	0.1	0	False	ridge
11	94	100000	500	1pct	0.1	0	False	ridge
11	95	100000	500	1pct	0.1	0	False	ridge
11	96	100000	500	1pct	0.1	0	False	ridge
11	97	100000	500	1pct	0.1	0	False	ridge
11	98	100000	500	1pct	0.1	0	False	ridge
11	99	100000	500	1pct	0.1	0	False	ridge
11	100	100000	500	1pct	0.1	0	False	ridge
12	1	100000	500	1pct	0.1	0	False	trueqtl
12	2	100000	500	1pct	0.1	0	False	trueqtl
12	3	100000	500	1pct	0.1	0	False	trueqtl
12	4	100000	500	1pct	0.1	0	False	trueqtl
12	5	100000	500	1pct	0.1	0	False	trueqtl
12	6	100000	500	1pct	0.1	0	False	trueqtl
12	7	100000	500	1pct	0.1	0	False	trueqtl
12	8	100000	500	1pct	0.1	0	False	trueqtl
12	9	100000	500	1pct	0.1	0	False	trueqtl
12	10	100000	500	1pct	0.1	0	False	trueqtl
12	11	100000	500	1pct	0.1	0	False	trueqtl
